,sensor_loc,MAPE,Observability
47,"(0, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21)",99.0231,20.110833333333332
48,"(0, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21)",105.6009,20.14388888888889
49,"(0, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21)",99.7285,20.035833333333336
50,"(0, 2, 3, 4, 6, 7, 8, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21)",101.7724,20.076944444444443
51,"(0, 2, 3, 4, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21)",99.2785,19.231944444444444
52,"(0, 2, 3, 4, 6, 7, 8, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21)",94.8958,20.40638888888889
53,"(0, 2, 3, 4, 6, 7, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",109.6889,20.524166666666666
54,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19)",232.9767,19.49388888888889
55,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20)",207.2679,19.311666666666667
56,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21)",302.9277,19.009444444444444
57,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20)",120.8606,19.58888888888889
58,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21)",221.3131,19.465
59,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21)",195.6044,19.28277777777778
60,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20)",137.1392,19.443055555555553
61,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21)",237.4463,19.264444444444443
62,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21)",211.7375,19.08222222222222
63,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21)",120.0491,19.47361111111111
64,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20)",133.5217,19.599722222222223
65,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21)",194.2696,18.866666666666667
66,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21)",207.4997,19.115277777777777
67,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21)",119.6855,19.570833333333333
68,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21)",121.6328,19.37027777777778
69,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20)",130.6265,19.491666666666667
70,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21)",188.905,18.675555555555555
71,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21)",200.5784,19.00722222222222
72,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21)",118.9551,19.462777777777777
73,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21)",128.2997,19.26222222222222
74,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21)",132.8089,19.025555555555556
75,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20)",128.7878,19.53277777777778
76,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21)",225.7033,19.230555555555554
77,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21)",226.9951,18.742222222222217
78,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21)",115.599,19.503888888888888
79,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21)",135.1994,19.303333333333335
80,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21)",129.7538,19.336388888888887
81,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21)",123.3457,19.22833333333333
82,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)",129.8673,19.35361111111111
83,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21)",225.5271,19.051388888888887
84,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21)",152.3937,18.493611111111115
85,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21)",118.2037,19.324722222222224
86,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21)",134.3369,19.124166666666667
87,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21)",130.0991,19.157222222222224
88,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21)",123.1778,19.049166666666665
89,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21)",123.0478,18.83888888888889
90,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20)",125.5797,19.240277777777777
91,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21)",198.0506,18.938055555555557
92,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21)",172.3418,18.75583333333333
93,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21)",112.4521,18.085
94,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21)",128.5124,19.010833333333334
95,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21)",146.9352,19.04388888888889
96,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21)",95.2294,18.93583333333333
97,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21)",92.8837,18.97694444444444
98,"(0, 2, 3, 4, 6, 7, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21)",94.9412,18.797777777777778
99,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20)",137.5422,19.98
100,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 21)",232.6847,19.677777777777777
101,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 21)",206.9759,19.495555555555555
102,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21)",126.8747,19.95111111111111
103,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21)",133.7774,19.388888888888886
104,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 21)",152.9117,19.783611111111114
105,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21)",128.7764,19.675555555555555
106,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21)",129.3751,19.71666666666667
107,"(0, 2, 3, 4, 6, 7, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21)",129.5753,19.5375
108,"(0, 2, 3, 4, 6, 7, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21)",99.7538,19.424166666666665
109,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)",136.5153,19.875555555555557
110,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21)",229.933,19.57333333333333
111,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21)",204.2241,19.39111111111111
112,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21)",122.9616,19.846666666666668
113,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21)",122.1912,19.64611111111111
114,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21)",134.2997,19.679166666666667
115,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21)",127.3363,19.571111111111108
116,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21)",128.7359,19.612222222222222
117,"(0, 2, 3, 4, 6, 7, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21)",126.8234,19.433055555555555
118,"(0, 2, 3, 4, 6, 7, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21)",98.0678,19.31972222222222
119,"(0, 2, 3, 4, 6, 7, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",134.1158,20.059444444444445
120,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)",129.3446,20.019444444444446
121,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21)",225.0044,19.717222222222222
122,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21)",199.2955,19.535
123,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21)",117.681,19.990555555555556
124,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21)",133.8142,19.79
125,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21)",129.5763,19.823055555555555
126,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21)",122.6551,19.714999999999996
127,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21)",122.0712,19.75611111111111
128,"(0, 2, 3, 4, 6, 7, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21)",121.4898,18.91111111111111
129,"(0, 2, 3, 4, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21)",94.4185,19.46361111111111
130,"(0, 2, 3, 4, 6, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",129.0526,20.203333333333333
131,"(0, 2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",126.3006,20.09888888888889
132,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19)",208.5767,19.523611111111112
133,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20)",182.868,19.341388888888893
134,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21)",279.1895,19.039166666666667
135,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20)",104.0596,19.618611111111115
136,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21)",199.3924,19.494722222222222
137,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21)",173.6837,19.3125
138,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20)",118.3606,19.47277777777778
139,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21)",230.2054,19.29416666666667
140,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21)",204.4966,19.111944444444443
141,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21)",98.9624,19.503333333333334
142,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20)",63.8593,19.629444444444445
143,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21)",128.0118,18.896388888888886
144,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21)",130.5054,19.145
145,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21)",103.987,19.600555555555555
146,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21)",127.3894,19.4
147,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20)",107.0892,19.52138888888889
148,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21)",169.466,18.705277777777777
149,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21)",177.8863,19.036944444444444
150,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21)",96.9033,19.4925
151,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21)",39.431,19.291944444444443
152,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21)",112.0991,19.055277777777775
153,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20)",59.391,19.5625
154,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21)",201.1042,19.260277777777777
155,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21)",202.6871,18.771944444444443
156,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21)",95.8853,19.533611111111114
157,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21)",119.5907,19.333055555555553
158,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21)",54.6743,19.36611111111111
159,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21)",98.6731,19.258055555555558
160,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)",105.4674,19.383333333333333
161,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21)",201.7889,19.081111111111113
162,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21)",128.6555,18.523333333333333
163,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21)",96.2831,19.354444444444447
164,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21)",127.096,19.15388888888889
165,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21)",53.1049,19.186944444444443
166,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21)",100.4857,19.07888888888889
167,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21)",98.4502,18.86861111111111
168,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20)",84.3534,19.891944444444444
169,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21)",179.2969,19.58972222222222
170,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21)",153.5881,19.4075
171,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21)",101.9244,19.453611111111112
172,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21)",72.0726,19.662499999999998
173,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21)",82.9454,19.695555555555558
174,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21)",75.799,19.5875
175,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21)",76.9983,19.628611111111113
176,"(0, 2, 3, 4, 6, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21)",76.1875,19.449444444444445
177,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20)",112.4261,19.918888888888887
178,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 21)",216.7026,19.616666666666667
179,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 21)",190.9939,19.434444444444445
180,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21)",101.171,19.89
181,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21)",132.0916,19.327777777777776
182,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 21)",133.2677,19.7225
183,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21)",54.3464,19.614444444444445
184,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21)",113.2339,19.655555555555555
185,"(0, 2, 3, 4, 6, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21)",113.5933,19.476388888888888
186,"(0, 2, 3, 4, 6, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21)",96.2577,19.985
187,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)",116.2637,19.905277777777776
188,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21)",204.5553,19.603055555555557
189,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21)",178.8464,19.420833333333334
190,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21)",102.1049,19.87638888888889
191,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21)",37.8481,19.675833333333333
192,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21)",41.898,19.708888888888886
193,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21)",104.0086,19.600833333333334
194,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21)",103.381,19.64194444444444
195,"(0, 2, 3, 4, 6, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21)",101.4458,19.462777777777777
196,"(0, 2, 3, 4, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21)",75.5187,19.97138888888889
197,"(0, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",51.5728,19.998333333333335
198,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)",104.9446,20.049166666666665
199,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21)",201.2662,19.746944444444445
200,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21)",175.5573,19.564722222222223
201,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21)",95.7604,20.02027777777778
202,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21)",126.5733,19.819722222222225
203,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21)",52.5821,19.852777777777778
204,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21)",99.963,19.744722222222222
205,"(0, 2, 3, 4, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21)",97.4722,19.785833333333333
