1685394016,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685394017,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685394017,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685394017,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685394018,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685394018,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1685394018,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1685394018,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1685394019,545,17,"38.539105, -121.736624","38.542667, -121.73232"
1685394019,1348,42,"38.542667, -121.73232","38.54744, -121.718258"
1685394019,1290,40,"38.54744, -121.718258","38.550683, -121.70403"
1685394019,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1685394020,413,12,"38.551818, -121.698729","38.552541, -121.694078"
1685394020,301,9,"38.552541, -121.694078","38.553512, -121.690851"
1685394020,1054,32,"38.553512, -121.690851","38.556275, -121.679269"
1685394020,1053,33,"38.556275, -121.679269","38.5587, -121.667568"
1685394021,1040,33,"38.5587, -121.667568","38.56034, -121.655798"
1685394021,859,28,"38.56034, -121.655798","38.561985, -121.646148"
1685394021,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1685394022,1504,51,"38.562871, -121.641182","38.565902, -121.624324"
1685394022,1630,53,"38.565902, -121.624324","38.56916, -121.60605"
1685394022,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1685394022,719,30,"38.522413, -121.767228","38.526354, -121.760764"
1685394022,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1685394023,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1685394023,401,32,"38.539105, -121.736624","38.540242, -121.733348"
1685394023,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1685394023,335,26,"38.551818, -121.698729","38.550892, -121.695929"
1685394024,338,23,"38.551475, -121.694631","38.552541, -121.694078"
1685394024,400,21,"38.551346, -121.694255","38.553512, -121.690851"
1685394024,306,17,"38.561985, -121.646148","38.561633, -121.643027"
1685394024,226,22,"38.561638, -121.642969","38.562871, -121.641182"
1685394617,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685394617,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685394617,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685394617,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685394618,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685394618,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1685394618,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1685394618,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1685394618,545,17,"38.539105, -121.736624","38.542667, -121.73232"
1685394619,1348,43,"38.542667, -121.73232","38.54744, -121.718258"
1685394619,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1685394619,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1685394619,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1685394620,301,9,"38.552541, -121.694078","38.553512, -121.690851"
1685394620,1054,34,"38.553512, -121.690851","38.556275, -121.679269"
1685394620,1053,34,"38.556275, -121.679269","38.5587, -121.667568"
1685394620,1040,33,"38.5587, -121.667568","38.56034, -121.655798"
1685394620,859,28,"38.56034, -121.655798","38.561985, -121.646148"
1685394621,443,14,"38.561985, -121.646148","38.562871, -121.641182"
1685394621,1504,50,"38.562871, -121.641182","38.565902, -121.624324"
1685394621,1630,52,"38.565902, -121.624324","38.56916, -121.60605"
1685394621,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1685394622,719,30,"38.522413, -121.767228","38.526354, -121.760764"
1685394622,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1685394622,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1685394622,401,34,"38.539105, -121.736624","38.540242, -121.733348"
1685394623,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1685394623,335,24,"38.551818, -121.698729","38.550892, -121.695929"
1685394623,338,24,"38.551475, -121.694631","38.552541, -121.694078"
1685394623,400,22,"38.551346, -121.694255","38.553512, -121.690851"
1685394624,306,16,"38.561985, -121.646148","38.561633, -121.643027"
1685394624,226,14,"38.561638, -121.642969","38.562871, -121.641182"
1685395216,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685395217,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685395217,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685395217,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685395217,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685395218,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1685395218,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1685395218,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1685395218,545,18,"38.539105, -121.736624","38.542667, -121.73232"
1685395219,1348,44,"38.542667, -121.73232","38.54744, -121.718258"
1685395219,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1685395219,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1685395219,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1685395220,301,9,"38.552541, -121.694078","38.553512, -121.690851"
1685395220,1054,34,"38.553512, -121.690851","38.556275, -121.679269"
1685395220,1053,33,"38.556275, -121.679269","38.5587, -121.667568"
1685395220,1040,33,"38.5587, -121.667568","38.56034, -121.655798"
1685395220,859,28,"38.56034, -121.655798","38.561985, -121.646148"
1685395221,443,14,"38.561985, -121.646148","38.562871, -121.641182"
1685395221,1504,50,"38.562871, -121.641182","38.565902, -121.624324"
1685395221,1630,53,"38.565902, -121.624324","38.56916, -121.60605"
1685395221,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1685395222,719,31,"38.522413, -121.767228","38.526354, -121.760764"
1685395222,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1685395222,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1685395222,401,33,"38.539105, -121.736624","38.540242, -121.733348"
1685395223,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1685395223,335,25,"38.551818, -121.698729","38.550892, -121.695929"
1685395223,338,25,"38.551475, -121.694631","38.552541, -121.694078"
1685395223,400,21,"38.551346, -121.694255","38.553512, -121.690851"
1685395223,306,16,"38.561985, -121.646148","38.561633, -121.643027"
1685395224,226,15,"38.561638, -121.642969","38.562871, -121.641182"
1685395816,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685395817,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685395817,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685395817,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685395817,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685395818,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1685395818,432,14,"38.532683, -121.744549","38.535402, -121.741005"
1685395818,561,19,"38.535402, -121.741005","38.539105, -121.736624"
1685395818,545,18,"38.539105, -121.736624","38.542667, -121.73232"
1685395819,1348,44,"38.542667, -121.73232","38.54744, -121.718258"
1685395819,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1685395819,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1685395819,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1685395819,301,9,"38.552541, -121.694078","38.553512, -121.690851"
1685395820,1054,35,"38.553512, -121.690851","38.556275, -121.679269"
1685395820,1053,35,"38.556275, -121.679269","38.5587, -121.667568"
1685395820,1040,34,"38.5587, -121.667568","38.56034, -121.655798"
1685395820,859,29,"38.56034, -121.655798","38.561985, -121.646148"
1685395821,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1685395821,1504,51,"38.562871, -121.641182","38.565902, -121.624324"
1685395821,1630,53,"38.565902, -121.624324","38.56916, -121.60605"
1685395821,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1685395822,719,30,"38.522413, -121.767228","38.526354, -121.760764"
1685395822,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1685395822,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1685395822,401,31,"38.539105, -121.736624","38.540242, -121.733348"
1685395822,311,27,"38.540071, -121.733228","38.542667, -121.73232"
1685395823,335,26,"38.551818, -121.698729","38.550892, -121.695929"
1685395823,338,24,"38.551475, -121.694631","38.552541, -121.694078"
1685395823,400,21,"38.551346, -121.694255","38.553512, -121.690851"
1685395823,306,16,"38.561985, -121.646148","38.561633, -121.643027"
1685395824,226,15,"38.561638, -121.642969","38.562871, -121.641182"
1685396416,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685396417,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685396417,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685396417,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685396418,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685396418,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1685396418,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1685396418,561,17,"38.535402, -121.741005","38.539105, -121.736624"
1685396419,545,15,"38.539105, -121.736624","38.542667, -121.73232"
1685396419,1348,43,"38.542667, -121.73232","38.54744, -121.718258"
1685396419,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1685396419,478,16,"38.550683, -121.70403","38.551818, -121.698729"
1685396419,413,14,"38.551818, -121.698729","38.552541, -121.694078"
1685396420,301,11,"38.552541, -121.694078","38.553512, -121.690851"
1685396420,1054,36,"38.553512, -121.690851","38.556275, -121.679269"
1685396420,1053,34,"38.556275, -121.679269","38.5587, -121.667568"
1685396420,1040,34,"38.5587, -121.667568","38.56034, -121.655798"
1685396421,859,28,"38.56034, -121.655798","38.561985, -121.646148"
1685396421,443,14,"38.561985, -121.646148","38.562871, -121.641182"
1685396421,1504,50,"38.562871, -121.641182","38.565902, -121.624324"
1685396421,1630,52,"38.565902, -121.624324","38.56916, -121.60605"
1685396422,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1685396422,719,30,"38.522413, -121.767228","38.526354, -121.760764"
1685396422,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1685396422,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1685396423,401,30,"38.539105, -121.736624","38.540242, -121.733348"
1685396423,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1685396423,335,24,"38.551818, -121.698729","38.550892, -121.695929"
1685396423,338,24,"38.551475, -121.694631","38.552541, -121.694078"
1685396423,400,24,"38.551346, -121.694255","38.553512, -121.690851"
1685396424,306,17,"38.561985, -121.646148","38.561633, -121.643027"
1685396424,226,17,"38.561638, -121.642969","38.562871, -121.641182"
1685397016,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685397017,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685397017,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685397017,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685397017,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685397017,268,10,"38.531332, -121.747098","38.532683, -121.744549"
1685397018,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1685397018,561,17,"38.535402, -121.741005","38.539105, -121.736624"
1685397018,545,15,"38.539105, -121.736624","38.542667, -121.73232"
1685397018,1348,44,"38.542667, -121.73232","38.54744, -121.718258"
1685397019,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1685397019,478,16,"38.550683, -121.70403","38.551818, -121.698729"
1685397019,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1685397019,301,11,"38.552541, -121.694078","38.553512, -121.690851"
1685397020,1054,34,"38.553512, -121.690851","38.556275, -121.679269"
1685397020,1053,33,"38.556275, -121.679269","38.5587, -121.667568"
1685397020,1040,33,"38.5587, -121.667568","38.56034, -121.655798"
1685397020,859,27,"38.56034, -121.655798","38.561985, -121.646148"
1685397020,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1685397021,1504,48,"38.562871, -121.641182","38.565902, -121.624324"
1685397021,1630,52,"38.565902, -121.624324","38.56916, -121.60605"
1685397021,1829,57,"38.514404, -121.775788","38.528722, -121.768588"
1685397021,719,30,"38.522413, -121.767228","38.526354, -121.760764"
1685397022,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1685397022,399,19,"38.528611, -121.755568","38.529956, -121.751388"
1685397022,401,29,"38.539105, -121.736624","38.540242, -121.733348"
1685397022,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1685397022,335,25,"38.551818, -121.698729","38.550892, -121.695929"
1685397023,338,23,"38.551475, -121.694631","38.552541, -121.694078"
1685397023,400,21,"38.551346, -121.694255","38.553512, -121.690851"
1685397023,306,17,"38.561985, -121.646148","38.561633, -121.643027"
1685397023,226,18,"38.561638, -121.642969","38.562871, -121.641182"
1685397617,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1685397617,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1685397617,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1685397617,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1685397618,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1685397618,268,7,"38.531332, -121.747098","38.532683, -121.744549"
1685397618,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1685397618,561,17,"38.535402, -121.741005","38.539105, -121.736624"
1685397618,545,16,"38.539105, -121.736624","38.542667, -121.73232"
1685397619,1348,43,"38.542667, -121.73232","38.54744, -121.718258"
1685397619,1290,46,"38.54744, -121.718258","38.550683, -121.70403"
1685397620,478,16,"38.550683, -121.70403","38.551818, -121.698729"
1685397620,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1685397620,301,12,"38.552541, -121.694078","38.553512, -121.690851"
1685397620,1054,35,"38.553512, -121.690851","38.556275, -121.679269"
1685397621,1053,34,"38.556275, -121.679269","38.5587, -121.667568"
