1683581423,335,26,"38.551818, -121.698729","38.550892, -121.695929"
1683581424,338,29,"38.551475, -121.694631","38.552541, -121.694078"
1683581424,400,23,"38.551346, -121.694255","38.553512, -121.690851"
1683581424,306,18,"38.561985, -121.646148","38.561633, -121.643027"
1683581424,226,18,"38.561638, -121.642969","38.562871, -121.641182"
1683582016,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683582017,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683582017,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683582017,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683582018,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1683582018,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683582018,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1683582018,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1683582018,545,17,"38.539105, -121.736624","38.542667, -121.73232"
1683582019,1348,44,"38.542667, -121.73232","38.54744, -121.718258"
1683582019,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1683582019,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1683582019,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1683582020,301,11,"38.552541, -121.694078","38.553512, -121.690851"
1683582020,1054,35,"38.553512, -121.690851","38.556275, -121.679269"
1683582020,1053,35,"38.556275, -121.679269","38.5587, -121.667568"
1683582020,1040,35,"38.5587, -121.667568","38.56034, -121.655798"
1683582021,859,31,"38.56034, -121.655798","38.561985, -121.646148"
1683582021,443,16,"38.561985, -121.646148","38.562871, -121.641182"
1683582021,1504,54,"38.562871, -121.641182","38.565902, -121.624324"
1683582021,1630,55,"38.565902, -121.624324","38.56916, -121.60605"
1683582022,1829,59,"38.514404, -121.775788","38.528722, -121.768588"
1683582022,719,30,"38.522413, -121.767228","38.526354, -121.760764"
1683582022,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683582023,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1683582023,401,29,"38.539105, -121.736624","38.540242, -121.733348"
1683582023,311,26,"38.540071, -121.733228","38.542667, -121.73232"
1683582023,335,26,"38.551818, -121.698729","38.550892, -121.695929"
1683582023,338,33,"38.551475, -121.694631","38.552541, -121.694078"
1683582024,400,26,"38.551346, -121.694255","38.553512, -121.690851"
1683582024,306,19,"38.561985, -121.646148","38.561633, -121.643027"
1683582024,226,17,"38.561638, -121.642969","38.562871, -121.641182"
1683582617,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683582617,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683582617,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683582617,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683582618,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1683582618,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683582618,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1683582618,561,20,"38.535402, -121.741005","38.539105, -121.736624"
1683582619,545,17,"38.539105, -121.736624","38.542667, -121.73232"
1683582619,1348,45,"38.542667, -121.73232","38.54744, -121.718258"
1683582619,1290,42,"38.54744, -121.718258","38.550683, -121.70403"
1683582619,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1683582620,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1683582620,301,11,"38.552541, -121.694078","38.553512, -121.690851"
1683582620,1054,36,"38.553512, -121.690851","38.556275, -121.679269"
1683582620,1053,36,"38.556275, -121.679269","38.5587, -121.667568"
1683582621,1040,35,"38.5587, -121.667568","38.56034, -121.655798"
1683582621,859,29,"38.56034, -121.655798","38.561985, -121.646148"
1683582621,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1683582622,1504,51,"38.562871, -121.641182","38.565902, -121.624324"
1683582622,1630,54,"38.565902, -121.624324","38.56916, -121.60605"
1683582622,1829,59,"38.514404, -121.775788","38.528722, -121.768588"
1683582622,719,29,"38.522413, -121.767228","38.526354, -121.760764"
1683582622,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683582623,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1683582623,401,28,"38.539105, -121.736624","38.540242, -121.733348"
1683582623,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1683582623,335,29,"38.551818, -121.698729","38.550892, -121.695929"
1683582624,338,33,"38.551475, -121.694631","38.552541, -121.694078"
1683582624,400,27,"38.551346, -121.694255","38.553512, -121.690851"
1683582624,306,20,"38.561985, -121.646148","38.561633, -121.643027"
1683582624,226,18,"38.561638, -121.642969","38.562871, -121.641182"
1683583217,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683583217,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683583217,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683583218,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683583218,404,13,"38.529956, -121.751388","38.531332, -121.747098"
1683583218,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683583218,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1683583219,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1683583219,545,17,"38.539105, -121.736624","38.542667, -121.73232"
1683583219,1348,43,"38.542667, -121.73232","38.54744, -121.718258"
1683583219,1290,44,"38.54744, -121.718258","38.550683, -121.70403"
1683583220,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1683583220,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1683583220,301,10,"38.552541, -121.694078","38.553512, -121.690851"
1683583221,1054,35,"38.553512, -121.690851","38.556275, -121.679269"
1683583221,1053,37,"38.556275, -121.679269","38.5587, -121.667568"
1683583221,1040,37,"38.5587, -121.667568","38.56034, -121.655798"
1683583221,859,31,"38.56034, -121.655798","38.561985, -121.646148"
1683583222,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1683583222,1504,52,"38.562871, -121.641182","38.565902, -121.624324"
1683583222,1630,55,"38.565902, -121.624324","38.56916, -121.60605"
1683583223,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1683583223,719,29,"38.522413, -121.767228","38.526354, -121.760764"
1683583223,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683583223,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1683583223,401,33,"38.539105, -121.736624","38.540242, -121.733348"
1683583224,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1683583224,335,29,"38.551818, -121.698729","38.550892, -121.695929"
1683583224,338,29,"38.551475, -121.694631","38.552541, -121.694078"
1683583225,400,25,"38.551346, -121.694255","38.553512, -121.690851"
1683583225,306,20,"38.561985, -121.646148","38.561633, -121.643027"
1683583225,226,19,"38.561638, -121.642969","38.562871, -121.641182"
1683583817,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683583817,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683583817,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683583817,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683583818,404,13,"38.529956, -121.751388","38.531332, -121.747098"
1683583818,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683583818,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1683583818,561,17,"38.535402, -121.741005","38.539105, -121.736624"
1683583818,545,16,"38.539105, -121.736624","38.542667, -121.73232"
1683583819,1348,43,"38.542667, -121.73232","38.54744, -121.718258"
1683583819,1290,41,"38.54744, -121.718258","38.550683, -121.70403"
1683583819,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1683583820,413,14,"38.551818, -121.698729","38.552541, -121.694078"
1683583820,301,13,"38.552541, -121.694078","38.553512, -121.690851"
1683583820,1054,36,"38.553512, -121.690851","38.556275, -121.679269"
1683583820,1053,34,"38.556275, -121.679269","38.5587, -121.667568"
1683583820,1040,35,"38.5587, -121.667568","38.56034, -121.655798"
1683583821,859,29,"38.56034, -121.655798","38.561985, -121.646148"
1683583821,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1683583821,1504,52,"38.562871, -121.641182","38.565902, -121.624324"
1683583821,1630,55,"38.565902, -121.624324","38.56916, -121.60605"
1683583822,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1683583822,719,29,"38.522413, -121.767228","38.526354, -121.760764"
1683583822,722,23,"38.524849, -121.765423","38.528088, -121.758611"
1683583822,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1683583823,401,32,"38.539105, -121.736624","38.540242, -121.733348"
1683583823,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1683583823,335,28,"38.551818, -121.698729","38.550892, -121.695929"
1683583823,338,32,"38.551475, -121.694631","38.552541, -121.694078"
1683583823,400,29,"38.551346, -121.694255","38.553512, -121.690851"
1683583824,306,20,"38.561985, -121.646148","38.561633, -121.643027"
1683583824,226,22,"38.561638, -121.642969","38.562871, -121.641182"
1683584416,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683584417,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683584417,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683584417,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683584417,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1683584418,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683584418,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1683584418,561,17,"38.535402, -121.741005","38.539105, -121.736624"
1683584418,545,16,"38.539105, -121.736624","38.542667, -121.73232"
1683584419,1348,44,"38.542667, -121.73232","38.54744, -121.718258"
1683584419,1290,42,"38.54744, -121.718258","38.550683, -121.70403"
1683584419,478,15,"38.550683, -121.70403","38.551818, -121.698729"
1683584419,413,13,"38.551818, -121.698729","38.552541, -121.694078"
1683584420,301,12,"38.552541, -121.694078","38.553512, -121.690851"
1683584420,1054,36,"38.553512, -121.690851","38.556275, -121.679269"
1683584420,1053,36,"38.556275, -121.679269","38.5587, -121.667568"
1683584420,1040,36,"38.5587, -121.667568","38.56034, -121.655798"
1683584421,859,29,"38.56034, -121.655798","38.561985, -121.646148"
1683584421,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1683584421,1504,52,"38.562871, -121.641182","38.565902, -121.624324"
1683584421,1630,55,"38.565902, -121.624324","38.56916, -121.60605"
1683584422,1829,59,"38.514404, -121.775788","38.528722, -121.768588"
1683584422,719,27,"38.522413, -121.767228","38.526354, -121.760764"
1683584422,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683584422,399,21,"38.528611, -121.755568","38.529956, -121.751388"
1683584423,401,33,"38.539105, -121.736624","38.540242, -121.733348"
1683584423,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1683584423,335,29,"38.551818, -121.698729","38.550892, -121.695929"
1683584423,338,27,"38.551475, -121.694631","38.552541, -121.694078"
1683584424,400,24,"38.551346, -121.694255","38.553512, -121.690851"
1683584424,306,20,"38.561985, -121.646148","38.561633, -121.643027"
1683584424,226,22,"38.561638, -121.642969","38.562871, -121.641182"
1683585017,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683585017,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683585017,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683585017,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683585018,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1683585018,268,9,"38.531332, -121.747098","38.532683, -121.744549"
1683585018,432,15,"38.532683, -121.744549","38.535402, -121.741005"
1683585018,561,19,"38.535402, -121.741005","38.539105, -121.736624"
1683585018,545,14,"38.539105, -121.736624","38.542667, -121.73232"
1683585019,1348,45,"38.542667, -121.73232","38.54744, -121.718258"
1683585019,1290,46,"38.54744, -121.718258","38.550683, -121.70403"
1683585019,478,19,"38.550683, -121.70403","38.551818, -121.698729"
1683585019,413,14,"38.551818, -121.698729","38.552541, -121.694078"
1683585019,301,12,"38.552541, -121.694078","38.553512, -121.690851"
1683585020,1054,36,"38.553512, -121.690851","38.556275, -121.679269"
1683585020,1053,35,"38.556275, -121.679269","38.5587, -121.667568"
1683585020,1040,35,"38.5587, -121.667568","38.56034, -121.655798"
1683585020,859,30,"38.56034, -121.655798","38.561985, -121.646148"
1683585021,443,16,"38.561985, -121.646148","38.562871, -121.641182"
1683585021,1504,53,"38.562871, -121.641182","38.565902, -121.624324"
1683585021,1630,57,"38.565902, -121.624324","38.56916, -121.60605"
1683585021,1829,59,"38.514404, -121.775788","38.528722, -121.768588"
1683585022,719,27,"38.522413, -121.767228","38.526354, -121.760764"
1683585022,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683585022,399,20,"38.528611, -121.755568","38.529956, -121.751388"
1683585022,401,34,"38.539105, -121.736624","38.540242, -121.733348"
1683585022,311,26,"38.540071, -121.733228","38.542667, -121.73232"
1683585023,335,29,"38.551818, -121.698729","38.550892, -121.695929"
1683585023,338,27,"38.551475, -121.694631","38.552541, -121.694078"
1683585023,400,24,"38.551346, -121.694255","38.553512, -121.690851"
1683585023,306,20,"38.561985, -121.646148","38.561633, -121.643027"
1683585024,226,22,"38.561638, -121.642969","38.562871, -121.641182"
1683585616,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683585617,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683585617,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683585617,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1683585617,404,13,"38.529956, -121.751388","38.531332, -121.747098"
1683585618,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683585618,432,14,"38.532683, -121.744549","38.535402, -121.741005"
1683585618,561,23,"38.535402, -121.741005","38.539105, -121.736624"
1683585619,545,12,"38.539105, -121.736624","38.542667, -121.73232"
1683585619,1348,55,"38.542667, -121.73232","38.54744, -121.718258"
1683585619,1290,50,"38.54744, -121.718258","38.550683, -121.70403"
1683585619,478,20,"38.550683, -121.70403","38.551818, -121.698729"
1683585619,413,16,"38.551818, -121.698729","38.552541, -121.694078"
1683585620,301,18,"38.552541, -121.694078","38.553512, -121.690851"
1683585620,1054,39,"38.553512, -121.690851","38.556275, -121.679269"
1683585620,1053,36,"38.556275, -121.679269","38.5587, -121.667568"
1683585620,1040,36,"38.5587, -121.667568","38.56034, -121.655798"
1683585621,859,30,"38.56034, -121.655798","38.561985, -121.646148"
1683585621,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1683585621,1504,53,"38.562871, -121.641182","38.565902, -121.624324"
1683585622,1630,54,"38.565902, -121.624324","38.56916, -121.60605"
1683585622,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1683585622,719,27,"38.522413, -121.767228","38.526354, -121.760764"
1683585622,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683585622,399,20,"38.528611, -121.755568","38.529956, -121.751388"
1683585623,401,28,"38.539105, -121.736624","38.540242, -121.733348"
1683585623,311,26,"38.540071, -121.733228","38.542667, -121.73232"
1683585623,335,28,"38.551818, -121.698729","38.550892, -121.695929"
1683585623,338,45,"38.551475, -121.694631","38.552541, -121.694078"
1683585624,400,27,"38.551346, -121.694255","38.553512, -121.690851"
1683585624,306,19,"38.561985, -121.646148","38.561633, -121.643027"
1683585624,226,22,"38.561638, -121.642969","38.562871, -121.641182"
1683586217,691,22,"38.509635, -121.780871","38.514404, -121.775788"
1683586217,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1683586217,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1683586217,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1683586218,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1683586218,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1683586218,432,13,"38.532683, -121.744549","38.535402, -121.741005"
1683586218,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1683586219,545,12,"38.539105, -121.736624","38.542667, -121.73232"
1683586219,1348,46,"38.542667, -121.73232","38.54744, -121.718258"
1683586219,1290,48,"38.54744, -121.718258","38.550683, -121.70403"
1683586219,478,18,"38.550683, -121.70403","38.551818, -121.698729"
1683586219,413,18,"38.551818, -121.698729","38.552541, -121.694078"
1683586220,301,18,"38.552541, -121.694078","38.553512, -121.690851"
1683586220,1054,50,"38.553512, -121.690851","38.556275, -121.679269"
1683586220,1053,42,"38.556275, -121.679269","38.5587, -121.667568"
1683586221,1040,35,"38.5587, -121.667568","38.56034, -121.655798"
1683586221,859,30,"38.56034, -121.655798","38.561985, -121.646148"
1683586221,443,16,"38.561985, -121.646148","38.562871, -121.641182"
1683586221,1504,59,"38.562871, -121.641182","38.565902, -121.624324"
1683586221,1630,57,"38.565902, -121.624324","38.56916, -121.60605"
1683586222,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1683586222,719,29,"38.522413, -121.767228","38.526354, -121.760764"
1683586222,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683586222,399,19,"38.528611, -121.755568","38.529956, -121.751388"
1683586222,401,27,"38.539105, -121.736624","38.540242, -121.733348"
1683586223,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1683586223,335,23,"38.551818, -121.698729","38.550892, -121.695929"
1683586223,338,33,"38.551475, -121.694631","38.552541, -121.694078"
1683586223,400,30,"38.551346, -121.694255","38.553512, -121.690851"
1683586224,306,19,"38.561985, -121.646148","38.561633, -121.643027"
1683586224,226,21,"38.561638, -121.642969","38.562871, -121.641182"
1683586817,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683586817,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1683586817,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1683586817,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1683586818,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1683586818,268,7,"38.531332, -121.747098","38.532683, -121.744549"
1683586818,432,12,"38.532683, -121.744549","38.535402, -121.741005"
1683586818,561,21,"38.535402, -121.741005","38.539105, -121.736624"
1683586819,545,16,"38.539105, -121.736624","38.542667, -121.73232"
1683586819,1348,47,"38.542667, -121.73232","38.54744, -121.718258"
1683586819,1290,64,"38.54744, -121.718258","38.550683, -121.70403"
1683586819,478,14,"38.550683, -121.70403","38.551818, -121.698729"
1683586820,413,23,"38.551818, -121.698729","38.552541, -121.694078"
1683586820,301,32,"38.552541, -121.694078","38.553512, -121.690851"
1683586820,1054,58,"38.553512, -121.690851","38.556275, -121.679269"
1683586820,1053,47,"38.556275, -121.679269","38.5587, -121.667568"
1683586821,1040,37,"38.5587, -121.667568","38.56034, -121.655798"
1683586821,859,30,"38.56034, -121.655798","38.561985, -121.646148"
1683586821,443,16,"38.561985, -121.646148","38.562871, -121.641182"
1683586821,1504,55,"38.562871, -121.641182","38.565902, -121.624324"
1683586822,1630,57,"38.565902, -121.624324","38.56916, -121.60605"
1683586822,1829,58,"38.514404, -121.775788","38.528722, -121.768588"
1683586822,719,28,"38.522413, -121.767228","38.526354, -121.760764"
1683586822,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1683586822,399,20,"38.528611, -121.755568","38.529956, -121.751388"
1683586823,401,27,"38.539105, -121.736624","38.540242, -121.733348"
1683586823,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1683586823,335,29,"38.551818, -121.698729","38.550892, -121.695929"
1683586823,338,35,"38.551475, -121.694631","38.552541, -121.694078"
1683586824,400,27,"38.551346, -121.694255","38.553512, -121.690851"
1683586824,306,19,"38.561985, -121.646148","38.561633, -121.643027"
1683586824,226,20,"38.561638, -121.642969","38.562871, -121.641182"
1683587416,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1683587417,1161,35,"38.514404, -121.775788","38.522413, -121.767228"
1683587417,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1683587417,663,21,"38.528088, -121.758611","38.529956, -121.751388"
