1686258016,691,22,"38.509635, -121.780871","38.514404, -121.775788"
1686258017,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1686258017,988,29,"38.522413, -121.767228","38.528088, -121.758611"
1686258017,663,21,"38.528088, -121.758611","38.529956, -121.751388"
1686258018,404,12,"38.529956, -121.751388","38.531332, -121.747098"
1686258018,268,8,"38.531332, -121.747098","38.532683, -121.744549"
1686258018,432,15,"38.532683, -121.744549","38.535402, -121.741005"
1686258019,561,20,"38.535402, -121.741005","38.539105, -121.736624"
1686258019,545,20,"38.539105, -121.736624","38.542667, -121.73232"
1686258019,1348,67,"38.542667, -121.73232","38.54744, -121.718258"
1686258020,1290,68,"38.54744, -121.718258","38.550683, -121.70403"
1686258020,478,19,"38.550683, -121.70403","38.551818, -121.698729"
1686258020,413,20,"38.551818, -121.698729","38.552541, -121.694078"
1686258021,301,15,"38.552541, -121.694078","38.553512, -121.690851"
1686258021,1054,53,"38.553512, -121.690851","38.556275, -121.679269"
1686258021,1053,44,"38.556275, -121.679269","38.5587, -121.667568"
1686258021,1040,38,"38.5587, -121.667568","38.56034, -121.655798"
1686258022,859,34,"38.56034, -121.655798","38.561985, -121.646148"
1686258022,443,17,"38.561985, -121.646148","38.562871, -121.641182"
1686258022,1504,56,"38.562871, -121.641182","38.565902, -121.624324"
1686258023,1630,57,"38.565902, -121.624324","38.56916, -121.60605"
1686258023,1829,59,"38.514404, -121.775788","38.528722, -121.768588"
1686258023,719,31,"38.522413, -121.767228","38.526354, -121.760764"
1686258023,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1686258024,399,18,"38.528611, -121.755568","38.529956, -121.751388"
1686258024,401,32,"38.539105, -121.736624","38.540242, -121.733348"
1686258024,311,25,"38.540071, -121.733228","38.542667, -121.73232"
1686258025,335,30,"38.551818, -121.698729","38.550892, -121.695929"
1686258025,338,38,"38.551475, -121.694631","38.552541, -121.694078"
1686258025,400,28,"38.551346, -121.694255","38.553512, -121.690851"
1686258026,306,19,"38.561985, -121.646148","38.561633, -121.643027"
1686258026,226,21,"38.561638, -121.642969","38.562871, -121.641182"
1686258617,691,21,"38.509635, -121.780871","38.514404, -121.775788"
1686258617,1161,36,"38.514404, -121.775788","38.522413, -121.767228"
1686258617,988,30,"38.522413, -121.767228","38.528088, -121.758611"
1686258617,663,20,"38.528088, -121.758611","38.529956, -121.751388"
1686258618,404,13,"38.529956, -121.751388","38.531332, -121.747098"
1686258618,268,9,"38.531332, -121.747098","38.532683, -121.744549"
1686258618,432,14,"38.532683, -121.744549","38.535402, -121.741005"
1686258618,561,18,"38.535402, -121.741005","38.539105, -121.736624"
1686258619,545,13,"38.539105, -121.736624","38.542667, -121.73232"
1686258619,1348,59,"38.542667, -121.73232","38.54744, -121.718258"
1686258619,1290,54,"38.54744, -121.718258","38.550683, -121.70403"
1686258619,478,20,"38.550683, -121.70403","38.551818, -121.698729"
1686258620,413,20,"38.551818, -121.698729","38.552541, -121.694078"
1686258620,301,15,"38.552541, -121.694078","38.553512, -121.690851"
1686258620,1054,57,"38.553512, -121.690851","38.556275, -121.679269"
1686258620,1053,46,"38.556275, -121.679269","38.5587, -121.667568"
1686258621,1040,36,"38.5587, -121.667568","38.56034, -121.655798"
1686258621,859,29,"38.56034, -121.655798","38.561985, -121.646148"
1686258621,443,15,"38.561985, -121.646148","38.562871, -121.641182"
1686258621,1504,55,"38.562871, -121.641182","38.565902, -121.624324"
1686258621,1630,57,"38.565902, -121.624324","38.56916, -121.60605"
1686258622,1829,59,"38.514404, -121.775788","38.528722, -121.768588"
1686258622,719,31,"38.522413, -121.767228","38.526354, -121.760764"
1686258622,722,24,"38.524849, -121.765423","38.528088, -121.758611"
1686258622,399,19,"38.528611, -121.755568","38.529956, -121.751388"
1686258623,401,31,"38.539105, -121.736624","38.540242, -121.733348"
1686258623,311,24,"38.540071, -121.733228","38.542667, -121.73232"
1686258623,335,27,"38.551818, -121.698729","38.550892, -121.695929"
1686258623,338,36,"38.551475, -121.694631","38.552541, -121.694078"
1686258624,400,32,"38.551346, -121.694255","38.553512, -121.690851"
1686258624,306,18,"38.561985, -121.646148","38.561633, -121.643027"
